Date,Adj Close,Log Returns
2020-04-01,6606.776367,2.5777803176124063
2020-04-02,6793.624512,2.788875603574061
2020-04-03,6733.387207,-0.8906283875388403
2020-04-04,6867.527344,1.9725803885431998
2020-04-05,6791.129395,-1.1186860787085113
2020-04-06,7271.78125,6.838401544462604
2020-04-07,7176.414551,-1.320138311027689
2020-04-08,7334.098633,2.173462611129312
2020-04-09,7302.089355,-0.43739980737211565
2020-04-10,6865.493164,-6.165264614089275
2020-04-11,6859.083008,-0.09341135763721137
2020-04-12,6971.091797,1.619809432990326
2020-04-13,6845.037598,-1.8247903335780313
2020-04-14,6842.427734,-0.038135096138324096
2020-04-15,6642.109863,-2.971293706422161
2020-04-16,7116.804199,6.90291127380417
2020-04-17,7096.18457,-0.2901521108784431
2020-04-18,7257.665039,2.2500902036034223
2020-04-19,7189.424805,-0.944698790520704
2020-04-20,6881.958496,-4.370789267614578
2020-04-21,6880.323242,-0.02376428616746671
2020-04-22,7117.20752,3.384981255484614
2020-04-23,7429.724609,4.297334705992676
2020-04-24,7550.900879,1.61780845593142
2020-04-25,7569.936035,0.25177397472909036
2020-04-26,7679.867188,1.441763616907644
2020-04-27,7795.601074,1.4957355954862084
2020-04-28,7807.058594,0.14686626899848243
2020-04-29,8801.038086,11.984140641936815
2020-04-30,8658.553711,-1.632197818580675
2020-05-01,8864.766602,2.353691048870481
2020-05-02,8988.59668,1.387212726444768
2020-05-03,8897.46875,-1.018991223893688
2020-05-04,8912.654297,0.17052718434150213
2020-05-05,9003.070313,1.0093567031157031
2020-05-06,9268.761719,2.908412621126048
2020-05-07,9951.518555,7.107536685909268
2020-05-08,9842.666016,-1.0998547165594337
2020-05-09,9593.896484,-2.5599497591380214
2020-05-10,8756.430664,-9.133874989439697
2020-05-11,8601.795898,-1.781735665974105
2020-05-12,8804.477539,2.328939652628738
2020-05-13,9269.987305,5.152160677180441
2020-05-14,9733.72168,4.881430833492134
2020-05-15,9328.197266,-4.255454132853504
2020-05-16,9377.013672,0.5219563360245055
2020-05-17,9670.739258,3.0843414675042897
2020-05-18,9726.575195,0.5757095020006939
2020-05-19,9729.038086,0.02531805065804073
2020-05-20,9522.981445,-2.140705390428112
2020-05-21,9081.761719,-4.74397810597095
2020-05-22,9182.577148,1.1039704600250078
2020-05-23,9209.287109,0.2904542944063601
2020-05-24,8790.368164,-4.655584801993262
2020-05-25,8906.93457,1.3173543280973143
2020-05-26,8835.052734,-0.8103064000579995
2020-05-27,9181.017578,3.841097125152422
2020-05-28,9525.750977,3.68607148685166
2020-05-29,9439.124023,-0.9135578956463934
2020-05-30,9700.414063,2.7305389827458724
2020-05-31,9461.058594,-2.4984292588116226
2020-06-01,10167.268555,7.198931640664956
2020-06-02,9529.803711,-6.4749474827014195
2020-06-03,9656.717773,1.322969493903276
2020-06-04,9800.636719,1.4793539456466367
2020-06-05,9665.533203,-1.388107531110495
2020-06-06,9653.679688,-0.12271220938788728
2020-06-07,9758.852539,1.083566830043654
2020-06-08,9771.489258,0.12940603799762698
2020-06-09,9795.700195,0.2474647614933111
2020-06-10,9870.094727,0.7565917083532882
2020-06-11,9321.78125,-5.715571918561011
2020-06-12,9480.84375,1.691958379014404
2020-06-13,9475.277344,-0.05872937962772939
2020-06-14,9386.788086,-0.9382843838296167
2020-06-15,9450.702148,0.6785862284735178
2020-06-16,9538.024414,0.9197339407766831
2020-06-17,9480.254883,-0.607517723096615
2020-06-18,9411.84082,-0.7242644027992737
2020-06-19,9288.018555,-1.3243316137297119
2020-06-20,9332.34082,0.4760633005620781
2020-06-21,9303.629883,-0.30812411301573084
2020-06-22,9648.717773,3.6420399250135045
2020-06-23,9629.658203,-0.19773010167997174
2020-06-24,9313.610352,-3.337092321382493
2020-06-25,9264.813477,-0.5253081495074025
2020-06-26,9162.917969,-1.1059044006840424
2020-06-27,9045.390625,-1.2909378767378992
2020-06-28,9143.582031,1.0796911043829032
2020-06-29,9190.854492,0.5156696874163025
2020-06-30,9137.993164,-0.5768117620405738
2020-07-01,9228.325195,0.9836784665054552
2020-07-02,9123.410156,-1.1433924911550142
2020-07-03,9087.303711,-0.39654120729861175
2020-07-04,9132.488281,0.49599537308071884
2020-07-05,9073.942383,-0.6431364925998097
2020-07-06,9375.474609,3.2690363993867306
2020-07-07,9252.277344,-1.3227474961476224
2020-07-08,9428.333008,1.88495850474884
2020-07-09,9277.967773,-1.6076772783232436
2020-07-10,9278.807617,0.00905161573521106
2020-07-11,9240.34668,-0.4153644564932118
2020-07-12,9276.5,0.39049160545212
2020-07-13,9243.614258,-0.35513578485719155
2020-07-14,9243.213867,-0.004331635447191589
2020-07-15,9192.836914,-0.5465061794630859
2020-07-16,9132.227539,-0.6614939463320025
2020-07-17,9151.392578,0.20964170001891713
2020-07-18,9159.040039,0.08353119344175305
2020-07-19,9185.817383,0.2919331821611662
2020-07-20,9164.231445,-0.23526856150713019
2020-07-21,9374.887695,2.2726572419775533
2020-07-22,9525.363281,1.5923467438272827
2020-07-23,9581.072266,0.5831453253762459
2020-07-24,9536.892578,-0.4621806453181266
2020-07-25,9677.113281,1.4595935217313438
2020-07-26,9905.166992,2.329289733146362
2020-07-27,10990.873047,10.40086660153643
2020-07-28,10912.823242,-0.7126663400675928
2020-07-29,11100.467773,1.7048707155020424
2020-07-30,11111.213867,0.0967607497046101
2020-07-31,11323.466797,1.8922423401640656
2020-08-01,11759.592773,3.7792033683904345
2020-08-02,11053.614258,-6.1911857068659195
2020-08-03,11246.348633,1.7286053355948978
2020-08-04,11205.892578,-0.360374702937979
2020-08-05,11747.022461,4.716003792001098
2020-08-06,11779.773438,0.2784144368510984
2020-08-07,11601.472656,-1.525190211318231
2020-08-08,11754.045898,1.306546990837464
2020-08-09,11675.739258,-0.6684391772887271
2020-08-10,11878.111328,1.718420087800784
2020-08-11,11410.525391,-4.0161112819399944
2020-08-12,11584.93457,1.5169300695933678
2020-08-13,11784.137695,1.7048853955872807
2020-08-14,11768.871094,-0.12963611804158665
2020-08-15,11865.698242,0.8193734216079542
2020-08-16,11892.803711,0.22817499869092753
2020-08-17,12254.402344,2.9951760425029916
2020-08-18,11991.233398,-2.170941481188481
2020-08-19,11758.283203,-1.9617886965512163
2020-08-20,11878.37207,1.0161327726081022
2020-08-21,11592.489258,-2.4361862750642405
2020-08-22,11681.825195,0.7676821237468135
2020-08-23,11664.847656,-0.1454386421652656
2020-08-24,11774.595703,0.9364458646050776
2020-08-25,11366.134766,-3.530600436492369
2020-08-26,11488.363281,1.069633470921159
2020-08-27,11323.397461,-1.4463477646680964
2020-08-28,11542.5,1.916471859008368
2020-08-29,11506.865234,-0.3092041280043209
2020-08-30,11711.505859,1.7627931209243732
2020-08-31,11680.820313,-0.26235581169000916
2020-09-01,11970.478516,2.449528783356275
2020-09-02,11414.03418,-4.759982836676317
2020-09-03,10245.296875,-10.802490785706054
2020-09-04,10511.813477,2.568095894719434
2020-09-05,10169.567383,-3.310004715730122
2020-09-06,10280.351563,1.083478756672454
2020-09-07,10369.563477,0.8640468385089886
2020-09-08,10131.516602,-2.3223905589120153
2020-09-09,10242.347656,1.0879835642167826
2020-09-10,10363.138672,1.1724294949994818
2020-09-11,10400.915039,0.3638635230350259
2020-09-12,10442.170898,0.3958714463188794
2020-09-13,10323.755859,-1.1404867590372192
2020-09-14,10680.837891,3.400365099919731
2020-09-15,10796.951172,1.0812510719292059
