Date,Adj Close,Log Returns
2020-04-01,23.874628,-4.836454117048817
2020-04-02,24.38858,2.1298684857165027
2020-04-03,23.874628,-2.1298684857165164
2020-04-06,25.154663,5.222698182098959
2020-04-07,25.30982,0.6149175803667482
2020-04-08,25.523157,0.8393695003842732
2020-04-09,26.04681,2.0309146165034755
2020-04-13,25.852865,-0.747387735258181
2020-04-14,26.308634,1.7475747747541897
2020-04-15,25.484369,-3.183189045913563
2020-04-16,25.455276,-0.11422538638910286
2020-04-17,26.182571,2.8170930437382458
2020-04-20,25.784985,-1.530161462723743
2020-04-21,25.24194,-2.1285448926303014
2020-04-22,25.688011,1.7517488159746302
2020-04-23,25.649223,-0.15111062423365934
2020-04-24,25.90135,0.978181213893679
2020-04-27,26.279545,1.4495789020874996
2020-04-28,26.483185,0.7719123371901494
2020-04-29,27.191086,2.637919570958194
2020-04-30,26.618948,-2.1265905974053316
2020-05-01,26.00802,-2.3218341032071503
2020-05-04,26.037111,0.11179144896249305
2020-05-05,26.095297,0.22322400362258382
2020-05-06,25.920746,-0.6711454587204435
2020-05-07,26.308634,1.4853522347958168
2020-05-08,26.735313,1.6088101549626457
2020-05-11,26.735313,0.0
2020-05-12,26.405607,-1.240890186657915
2020-05-13,26.163177,-0.922340979583104
2020-05-14,25.988626,-0.6693983400478531
2020-05-15,25.998323,0.03730551724610941
2020-05-18,27.006838,3.8058057257608096
2020-05-19,26.677132,-1.228337418146299
2020-05-20,27.191086,1.9082479984176202
2020-05-21,26.890469,-1.111728744487543
2020-05-22,26.812893,-0.2889057633238246
2020-05-26,27.608067,2.922515870208424
2020-05-27,27.918381,1.117727648127772
2020-05-28,28.13172,0.7612476211057418
2020-05-29,28.044443,-0.31072634926040155
2020-06-01,28.684462,2.256508060556023
2020-06-02,29.004469,1.10943391311823
2020-06-03,29.654186,2.2153374355129474
2020-06-04,29.518425,-0.4588651266784677
2020-06-05,30.090565,1.9197022817616496
2020-06-08,30.468756,1.2490097653183678
2020-06-09,30.080864,-1.28125430477929
2020-06-10,30.032379,-0.16131224367258762
2020-06-11,28.383848,-5.645584865347973
2020-06-12,28.849316,1.6266032851048546
2020-06-15,28.946287,0.3355656346195669
2020-06-16,29.334175,1.3311278399849589
2020-06-17,29.421452,0.29708495559698506
2020-06-18,29.266296,-0.5287521391549371
2020-06-19,29.130535,-0.46496099962422144
2020-06-22,29.479637,1.1912817064037498
2020-06-23,29.625093,0.49219848783849723
2020-06-24,28.92041,-2.407416446069286
2020-06-25,29.262489,1.175888267904533
2020-06-26,28.832447,-1.4805071996375831
2020-06-29,29.096336,0.9110870684263356
2020-06-30,29.07679,-0.0671994169113172
2020-07-01,29.174526,0.33556698260059015
2020-07-02,29.467737,1.0000072591209572
2020-07-06,29.966196,1.6773942500524448
2020-07-07,29.516607,-1.5116892243855187
2020-07-08,29.751175,0.7915572908133911
2020-07-09,29.428642,-1.0900209220374772
2020-07-10,29.702305,0.9256234435162745
2020-07-13,29.545927,-0.5278752052060839
2020-07-14,29.956421,1.3797792061405392
2020-07-15,30.308277,1.1677151294331767
2020-07-16,30.122576,-0.6145919685415266
2020-07-17,30.278955,0.5177992902119745
2020-07-20,30.42556,0.4830127875203212
2020-07-21,30.533072,0.3527379402990291
2020-07-22,30.591713,0.1918731263945148
2020-07-23,30.337599,-0.8341320951921719
2020-07-24,30.181219,-0.5167990823987464
2020-07-27,30.601488,1.3828791715621684
2020-07-28,30.464657,-0.4481410411561258
2020-07-29,30.757866,0.9578541602608346
2020-07-30,30.357145,-1.3113856520695437
2020-07-31,29.780495,-1.91782608857817
2020-08-03,30.288729,1.6922014103898912
2020-08-04,30.50375,0.7073963759697316
2020-08-05,30.650356,0.47946504477176866
2020-08-06,30.709,0.19114939164669487
2020-08-07,30.581942,-0.41460671956776074
2020-08-10,30.709,0.41460671956775036
2020-08-11,30.826284,0.38119314447096575
2020-08-12,31.461573,2.0399193696073565
2020-08-13,31.324741,-0.43586637886474977
2020-08-14,31.129269,-0.6259730585258446
2020-08-17,31.383385,0.8130110736510257
2020-08-18,31.354065,-0.09346889978665891
2020-08-19,31.207458,-0.4686819033077141
2020-08-20,31.090172,-0.3765348330968309
2020-08-21,30.933794,-0.5042513126329637
2020-08-24,31.324741,1.2558989336989823
2020-08-25,31.383385,0.1870380151251768
2020-08-26,31.578861,0.6209328303187971
2020-08-27,31.275873,-0.9640971413505364
2020-08-28,31.481119,0.6540999663637614
2020-08-31,31.246552,-0.747893520115172
2020-09-01,31.305193,0.18749602326600534
2020-09-02,31.686369,1.2102594079117621
2020-09-03,30.992435,-2.2143445960358785
2020-09-04,31.051079,0.18904157319179052
2020-09-08,30.660131,-1.2670412075771564
2020-09-09,31.227005,1.8320119216763266
2020-09-10,30.865377,-1.1648195065588391
2020-09-11,31.158588,0.9454835216351308
2020-09-14,31.363836,0.6565603960084789
2020-09-15,31.549538,0.5903436026745746
2020-09-16,31.549538,0.0
2020-09-17,31.578861,0.09289955890975221
2020-09-18,31.354065,-0.7144017301054617
2020-09-21,30.601488,-2.429528851787186
2020-09-22,30.611261,0.03193125694465864
2020-09-23,30.31805,-0.9624703074716735
2020-09-24,30.278955,-0.1290327976580861
2020-09-25,30.39624,0.38659998069386414
2020-09-28,30.875153,1.5632833849323104
2020-09-29,30.816509,-0.19011975285839064
2020-09-30,30.689451,-0.41315729642735866
2020-10-01,30.855604,0.5399407106320425
2020-10-02,30.816509,-0.12678341420468908
2020-10-05,31.275873,1.4796416759594133
2020-10-06,30.963116,-1.0050279980570356
2020-10-07,31.2661,0.9737753860566227
2020-10-08,31.481119,0.6853525783641817
2020-10-09,31.657049,0.5572871715878266
2020-10-12,31.823204,0.5234868217690217
2020-10-13,31.481119,-1.0807739933568632
2020-10-14,31.432253,-0.1553437950419432
2020-10-15,31.060852,-1.1886283222217324
2020-10-16,31.197683,0.4395581113842883
2020-10-19,31.070627,-0.40809257977943664
2020-10-20,31.246552,0.5646130655436696
2020-10-21,31.10972,-0.43887235473438907
2020-10-22,31.139042,0.09420910947175479
2020-10-23,31.334517,0.6257867841801419
2020-10-26,30.777414,-1.7939160197437805
2020-10-27,30.55262,-0.7330666298884387
2020-10-28,29.663212,-2.9542818142733496
2020-10-29,29.790268,0.4274138147144356
2020-10-30,29.63389,-0.526312416504366
2020-11-02,30.015064,1.2780750141566342
2020-11-03,30.777414,2.5081720317950746
2020-11-04,31.090172,1.011064709418217
2020-11-05,31.842751,2.391800161675514
2020-11-06,31.90139,0.18398245115847955
